indicator,País__ESTANDAR,Años__ESTANDAR,value,unit,notes_ids,source_id
Tasa de migración,Honduras,2083,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2084,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2085,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2086,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2087,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2088,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2089,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2090,-0.04,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2091,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2092,-0.04,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2093,-0.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2094,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2095,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2096,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2097,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2098,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2099,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Honduras,2100,-0.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1950,-1.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1951,-1.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1952,-1.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1953,-1.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1954,-1.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1955,-1.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1956,-2.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1957,-2.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1958,-2.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1959,-2.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1960,-2.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1961,-1.48,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1962,-1.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1963,-1.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1964,-1.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1965,-1.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1966,-1.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1967,-2.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1968,-2.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1969,-2.78,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1970,-3.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1971,-3.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1972,-3.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1973,-3.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1974,-3.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1975,-3.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1976,-3.78,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1977,-3.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1978,-3.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1979,-3.75,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1980,-3.75,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1981,-5.25,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1982,-5.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1983,-5.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1984,-5.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1985,-5.94,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1986,-5.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1987,-5.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1988,-4.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1989,-4.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1990,-3.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1991,-3.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1992,-4.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1993,-4.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1994,-3.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1995,-3.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1996,-3.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1997,-3.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1998,-3.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,1999,-3.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2000,-3.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2001,-3.78,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2002,-3.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2003,-3.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2004,-3.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2005,-2.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2006,-2.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2007,-0.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2008,-0.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2009,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2010,-0.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2011,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2012,-1.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2013,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2014,-1.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2015,-2.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2016,-2.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2017,-1.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2018,-1.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2019,-1.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2020,-1.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2021,-0.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2022,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2023,-0.78,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2024,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2025,-0.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2026,-0.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2027,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2028,-0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2029,-0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2030,-0.78,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2031,-0.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2032,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2033,-0.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2034,-0.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2035,-0.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2036,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2037,-0.72,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2038,-0.73,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2039,-0.76,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2040,-0.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2041,-0.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2042,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2043,-0.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2044,-0.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2045,-0.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2046,-0.68,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2047,-0.68,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2048,-0.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2049,-0.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2050,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2051,-0.67,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2052,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2053,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2054,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2055,-0.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2056,-0.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2057,-0.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2058,-0.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2059,-0.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2060,-0.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2061,-0.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2062,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2063,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2064,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2065,-0.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2066,-0.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2067,-0.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2068,-0.60,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2069,-0.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2070,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2071,-0.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2072,-0.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2073,-0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2074,-0.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2075,-0.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2076,-0.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2077,-0.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2078,-0.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2079,-0.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2080,-0.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2081,-0.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2082,-0.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2083,-0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2084,-0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2085,-0.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2086,-0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2087,-0.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2088,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2089,-0.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2090,-0.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2091,-0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2092,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2093,-0.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2094,-0.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2095,-0.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2096,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2097,-0.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2098,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2099,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,México,2100,-0.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1950,-1.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1951,-1.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1952,-1.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1953,-1.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1954,-1.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1955,-1.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1956,-1.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1957,-1.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1958,-1.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1959,-1.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1960,-1.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1961,-1.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1962,-1.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1963,-1.48,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1964,-1.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1965,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1966,-1.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1967,-1.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1968,-1.75,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1969,-1.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1970,-2.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1971,-2.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1972,-2.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1973,-3.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1974,-3.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1975,-3.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1976,-3.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1977,-3.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1978,-3.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1979,-4.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1980,-4.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1981,-5.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1982,-5.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1983,-5.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1984,-6.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1985,-6.43,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1986,-6.54,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1987,-6.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1988,-6.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1989,-5.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1990,-5.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1991,-5.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1992,-5.55,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1993,-5.41,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1994,-5.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1995,-5.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1996,-7.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1997,-7.66,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1998,-7.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,1999,-8.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2000,-8.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2001,-8.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2002,-8.72,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2003,-8.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2004,-8.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2005,-6.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2006,-5.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2007,-5.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2008,-5.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2009,-5.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2010,-5.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2011,-4.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2012,-4.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2013,-4.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2014,-4.22,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2015,-3.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2016,-3.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2017,-3.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2018,-3.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2019,-3.04,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2020,-1.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2021,-1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2022,-1.19,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2023,-1.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2024,-1.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2025,-1.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2026,-1.20,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2027,-1.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2028,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2029,-1.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2030,-1.16,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2031,-1.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2032,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2033,-1.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2034,-1.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2035,-1.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2036,-1.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2037,-1.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2038,-1.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2039,-1.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2040,-1.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2041,-1.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2042,-1.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2043,-1.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2044,-1.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2045,-1.02,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2046,-1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2047,-0.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2048,-0.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2049,-1.05,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2050,-0.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2051,-0.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2052,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2053,-1.03,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2054,-1.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2055,-1.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2056,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2057,-0.98,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2058,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2059,-0.92,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2060,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2061,-0.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2062,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2063,-0.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2064,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2065,-0.96,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2066,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2067,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2068,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2069,-0.94,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2070,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2071,-0.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2072,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2073,-0.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2074,-0.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2075,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2076,-0.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2077,-0.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2078,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2079,-0.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2080,-0.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2081,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2082,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2083,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2084,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2085,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2086,-0.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2087,-0.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2088,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2089,-0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2090,-0.80,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2091,-0.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2092,-0.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2093,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2094,-0.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2095,-0.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2096,-0.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2097,-0.84,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2098,-0.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2099,-0.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Nicaragua,2100,-0.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1950,-3.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1951,-3.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1952,-3.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1953,-2.97,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1954,-2.79,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1955,-2.63,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1956,-2.49,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1957,-2.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1958,-2.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1959,-2.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1960,-2.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1961,-2.06,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1962,-1.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1963,-1.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1964,-1.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1965,-1.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1966,-1.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1967,-1.82,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1968,-1.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1969,-1.71,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1970,-1.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1971,-1.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1972,-1.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1973,-1.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1974,-1.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1975,-1.52,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1976,-1.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1977,-1.53,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1978,-1.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1979,-1.45,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1980,-1.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Panamá,1981,-1.31,Tasa por 1.000 habitantes,,6547
